epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
134,100.687,0.00025,1,1,0.01122,0.00108541,0.00108541,0.00108541
135,101.319,0.00086,1,1,0.01122,0.00108417,0.00108417,0.00108417
136,101.999,0.00701,1,1,0.00886,0.00108294,0.00108294,0.00108294
137,102.654,0.0004,1,1,0.00886,0.0010817,0.0010817,0.0010817
138,103.485,0.0009,1,1,0.00886,0.00108046,0.00108046,0.00108046
139,104.752,0.00193,1,1,0.00886,0.00107923,0.00107923,0.00107923
140,105.481,0.0006,1,1,0.00734,0.00107799,0.00107799,0.00107799
141,106.183,0.00023,1,1,0.00734,0.00107675,0.00107675,0.00107675
142,106.869,0.00206,1,1,0.00734,0.00107551,0.00107551,0.00107551
143,107.563,0.00038,1,1,0.00734,0.00107427,0.00107427,0.00107427
144,108.3,0.00069,1,1,0.00409,0.00107304,0.00107304,0.00107304
145,108.946,0.00107,1,1,0.00409,0.0010718,0.0010718,0.0010718
146,109.59,0.00039,1,1,0.00409,0.00107056,0.00107056,0.00107056
147,110.249,0.0007,1,1,0.00409,0.00106933,0.00106933,0.00106933
148,110.929,0.00023,1,1,0.00375,0.00106809,0.00106809,0.00106809
149,111.577,0.00017,1,1,0.00375,0.00106685,0.00106685,0.00106685
150,112.258,0.00553,1,1,0.00375,0.00106561,0.00106561,0.00106561
151,112.937,0.00204,1,1,0.00375,0.00106437,0.00106437,0.00106437
152,113.662,0.00068,1,1,0.00265,0.00106314,0.00106314,0.00106314
153,114.338,0.00012,1,1,0.00265,0.0010619,0.0010619,0.0010619
154,115.014,0.00026,1,1,0.00265,0.00106066,0.00106066,0.00106066
155,115.689,0.00084,1,1,0.00265,0.00105942,0.00105942,0.00105942
156,116.539,0.00039,1,1,0.00279,0.00105819,0.00105819,0.00105819
157,117.312,0.00514,1,1,0.00279,0.00105695,0.00105695,0.00105695
158,118.149,0.00087,1,1,0.00279,0.00105571,0.00105571,0.00105571
159,118.858,0.00077,1,1,0.00279,0.00105448,0.00105448,0.00105448
160,119.548,0.00056,1,1,0.00279,0.00105324,0.00105324,0.00105324
161,120.238,0.001,1,1,0.00279,0.001052,0.001052,0.001052
162,120.921,0.00546,1,1,0.00279,0.00105076,0.00105076,0.00105076
163,122.405,0.00047,1,1,0.00279,0.00104952,0.00104952,0.00104952
164,123.157,0.00277,1,1,0.00246,0.00104829,0.00104829,0.00104829
165,123.86,0.00044,1,1,0.00246,0.00104705,0.00104705,0.00104705
166,124.614,0.00026,1,1,0.00246,0.00104581,0.00104581,0.00104581
167,125.448,7e-05,1,1,0.00246,0.00104458,0.00104458,0.00104458
168,126.127,0.00067,1,1,0.00178,0.00104334,0.00104334,0.00104334
169,126.797,0.00023,1,1,0.00178,0.0010421,0.0010421,0.0010421
170,127.552,0.00038,1,1,0.00178,0.00104086,0.00104086,0.00104086
171,128.245,0.00027,1,1,0.00178,0.00103962,0.00103962,0.00103962
172,129.788,0.00042,1,1,0.00286,0.00103839,0.00103839,0.00103839
173,130.496,0.0001,1,1,0.00286,0.00103715,0.00103715,0.00103715
174,131.226,0.00699,1,1,0.00286,0.00103591,0.00103591,0.00103591
175,132.027,0.00099,1,1,0.00286,0.00103468,0.00103468,0.00103468
176,132.826,0.00071,1,1,0.00274,0.00103344,0.00103344,0.00103344
177,133.521,0.00011,1,1,0.00274,0.0010322,0.0010322,0.0010322
178,134.278,0.00163,1,1,0.00274,0.00103096,0.00103096,0.00103096
179,134.99,0.00188,1,1,0.00274,0.00102972,0.00102972,0.00102972
180,135.784,0.03115,1,1,0.0015,0.00102849,0.00102849,0.00102849
181,136.505,0.03435,1,1,0.0015,0.00102725,0.00102725,0.00102725
182,137.281,0.0001,1,1,0.0015,0.00102601,0.00102601,0.00102601
183,137.997,0.00201,1,1,0.0015,0.00102478,0.00102478,0.00102478
184,138.718,0.00214,1,1,0.00102,0.00102354,0.00102354,0.00102354
185,139.397,0.00022,1,1,0.00102,0.0010223,0.0010223,0.0010223
186,140.068,0.00924,1,1,0.00102,0.00102106,0.00102106,0.00102106
187,140.739,0.11218,1,1,0.00102,0.00101983,0.00101983,0.00101983
188,141.419,0.00034,1,1,0.00044,0.00101859,0.00101859,0.00101859
189,142.056,0.11777,1,1,0.00044,0.00101735,0.00101735,0.00101735
190,142.684,0.00039,1,1,0.00044,0.00101611,0.00101611,0.00101611
191,143.307,0.0143,1,1,0.00044,0.00101488,0.00101488,0.00101488
192,143.983,0.00199,1,1,0.00031,0.00101364,0.00101364,0.00101364
193,144.652,4e-05,1,1,0.00031,0.0010124,0.0010124,0.0010124
194,145.309,9e-05,1,1,0.00031,0.00101116,0.00101116,0.00101116
195,145.983,6e-05,1,1,0.00031,0.00100993,0.00100993,0.00100993
196,146.681,0.00027,1,1,0.00037,0.00100869,0.00100869,0.00100869
197,147.339,0.00104,1,1,0.00037,0.00100745,0.00100745,0.00100745
198,148.01,0.0003,1,1,0.00037,0.00100621,0.00100621,0.00100621
199,148.693,0.00175,1,1,0.00037,0.00100497,0.00100497,0.00100497
200,149.382,0.00019,1,1,0.00039,0.00100374,0.00100374,0.00100374
201,150.054,0.00034,1,1,0.00039,0.0010025,0.0010025,0.0010025
202,150.706,7e-05,1,1,0.00039,0.00100126,0.00100126,0.00100126
203,151.368,0.00058,1,1,0.00039,0.00100003,0.00100003,0.00100003
204,152.081,0.00051,1,1,0.00046,0.000998787,0.000998787,0.000998787
205,152.761,0.00011,1,1,0.00046,0.00099755,0.00099755,0.00099755
206,153.425,0.00058,1,1,0.00046,0.000996313,0.000996313,0.000996313
207,154.092,0.00033,1,1,0.00046,0.000995075,0.000995075,0.000995075
208,155.584,0.00138,1,1,0.00049,0.000993838,0.000993838,0.000993838
209,156.266,0.0038,1,1,0.00049,0.0009926,0.0009926,0.0009926
210,156.947,0.00033,1,1,0.00049,0.000991363,0.000991363,0.000991363
211,157.626,0.0376,1,1,0.00049,0.000990125,0.000990125,0.000990125
212,158.293,0.00104,1,1,0.00047,0.000988888,0.000988888,0.000988888
213,158.934,0.00027,1,1,0.00047,0.00098765,0.00098765,0.00098765
214,159.579,0.00027,1,1,0.00047,0.000986413,0.000986413,0.000986413
215,160.196,0.01701,1,1,0.00047,0.000985175,0.000985175,0.000985175
216,160.93,0.00015,1,1,0.00077,0.000983938,0.000983938,0.000983938
217,161.637,0.00045,1,1,0.00077,0.0009827,0.0009827,0.0009827
218,162.336,0.00046,1,1,0.00077,0.000981462,0.000981462,0.000981462
219,163.045,0.01681,1,1,0.00077,0.000980225,0.000980225,0.000980225
220,163.757,0.00489,1,1,0.00093,0.000978988,0.000978988,0.000978988
221,164.659,0.00157,1,1,0.00093,0.00097775,0.00097775,0.00097775
222,165.352,0.00355,1,1,0.00093,0.000976513,0.000976513,0.000976513
223,165.994,4e-05,1,1,0.00093,0.000975275,0.000975275,0.000975275
224,166.705,8e-05,1,1,0.00106,0.000974038,0.000974038,0.000974038
225,167.334,0.00068,1,1,0.00106,0.0009728,0.0009728,0.0009728
226,167.968,0.00056,1,1,0.00106,0.000971562,0.000971562,0.000971562
227,168.62,0.00014,1,1,0.00106,0.000970325,0.000970325,0.000970325
228,169.346,0.00107,1,1,0.00128,0.000969088,0.000969088,0.000969088
229,170.021,0.00253,1,1,0.00128,0.00096785,0.00096785,0.00096785
230,170.698,0.05684,1,1,0.00128,0.000966613,0.000966613,0.000966613
231,171.539,0.00277,1,1,0.00128,0.000965375,0.000965375,0.000965375
232,172.39,0.00129,1,1,0.00107,0.000964138,0.000964138,0.000964138
233,173.198,0.11769,1,1,0.00107,0.0009629,0.0009629,0.0009629
234,173.958,0.00337,1,1,0.00107,0.000961663,0.000961663,0.000961663
235,174.803,0.00056,1,1,0.00107,0.000960425,0.000960425,0.000960425
236,179.418,0.00075,1,1,0.00082,0.000959187,0.000959187,0.000959187
237,184.388,0.00234,1,1,0.00082,0.00095795,0.00095795,0.00095795
238,185.183,0.0013,1,1,0.00082,0.000956713,0.000956713,0.000956713
239,185.909,0.00174,1,1,0.00082,0.000955475,0.000955475,0.000955475
240,186.645,0.00031,1,1,0.00095,0.000954237,0.000954237,0.000954237
241,187.365,0.00013,1,1,0.00095,0.000953,0.000953,0.000953
242,191.283,0.00062,1,1,0.00095,0.000951763,0.000951763,0.000951763
243,192.29,0.00028,1,1,0.00095,0.000950525,0.000950525,0.000950525
244,193.467,0.00014,1,1,0.00114,0.000949288,0.000949288,0.000949288
245,194.502,0.00019,1,1,0.00114,0.00094805,0.00094805,0.00094805
246,195.274,0.00066,1,1,0.00114,0.000946812,0.000946812,0.000946812
247,196.129,0.0004,1,1,0.00114,0.000945575,0.000945575,0.000945575
248,196.861,0.00201,1,1,0.00138,0.000944338,0.000944338,0.000944338
249,197.532,0.00121,1,1,0.00138,0.0009431,0.0009431,0.0009431
250,202.431,0.00118,1,1,0.00138,0.000941862,0.000941862,0.000941862
251,207.415,9e-05,1,1,0.00138,0.000940625,0.000940625,0.000940625
252,214.884,0.00127,1,1,0.00147,0.000939388,0.000939388,0.000939388
253,223.319,0.0004,1,1,0.00147,0.00093815,0.00093815,0.00093815
254,228.204,0.00624,1,1,0.00147,0.000936913,0.000936913,0.000936913
255,233.31,0.00034,1,1,0.00147,0.000935675,0.000935675,0.000935675
256,238.301,0.00011,1,1,0.00174,0.000934438,0.000934438,0.000934438
257,240.14,0.00015,1,1,0.00174,0.0009332,0.0009332,0.0009332
258,241.296,8e-05,1,1,0.00174,0.000931963,0.000931963,0.000931963
259,242.196,0.00484,1,1,0.00174,0.000930725,0.000930725,0.000930725
260,243.124,0.0002,1,1,0.00235,0.000929487,0.000929487,0.000929487
261,243.956,0.00031,1,1,0.00235,0.00092825,0.00092825,0.00092825
262,244.801,0.00717,1,1,0.00235,0.000927013,0.000927013,0.000927013
263,245.645,0.00078,1,1,0.00235,0.000925775,0.000925775,0.000925775
264,246.505,0.00042,1,1,0.0022,0.000924538,0.000924538,0.000924538
265,247.374,0.12615,1,1,0.0022,0.0009233,0.0009233,0.0009233
266,248.196,0.00028,1,1,0.0022,0.000922063,0.000922063,0.000922063
267,249.064,0.00024,1,1,0.0022,0.000920825,0.000920825,0.000920825
268,249.912,5e-05,1,1,0.00171,0.000919587,0.000919587,0.000919587
269,250.773,0.00018,1,1,0.00171,0.00091835,0.00091835,0.00091835
270,251.638,0.00063,1,1,0.00171,0.000917112,0.000917112,0.000917112
271,252.502,7e-05,1,1,0.00171,0.000915875,0.000915875,0.000915875
272,253.409,0.00011,1,1,0.00116,0.000914637,0.000914637,0.000914637
273,254.276,5e-05,1,1,0.00116,0.0009134,0.0009134,0.0009134
274,255.123,0.00519,1,1,0.00116,0.000912162,0.000912162,0.000912162
275,255.989,0.00017,1,1,0.00116,0.000910925,0.000910925,0.000910925
276,256.868,5e-05,1,1,0.00103,0.000909688,0.000909688,0.000909688
277,257.726,6e-05,1,1,0.00103,0.00090845,0.00090845,0.00090845
278,258.627,0.00033,1,1,0.00103,0.000907213,0.000907213,0.000907213
279,259.503,5e-05,1,1,0.00103,0.000905975,0.000905975,0.000905975
280,260.378,0.00124,1,1,0.00113,0.000904737,0.000904737,0.000904737
281,261.194,0.00036,1,1,0.00113,0.0009035,0.0009035,0.0009035
282,262.049,0.00163,1,1,0.00113,0.000902262,0.000902262,0.000902262
283,262.925,0.00034,1,1,0.00113,0.000901025,0.000901025,0.000901025
284,263.818,3e-05,1,1,0.00156,0.000899788,0.000899788,0.000899788
285,264.661,2e-05,1,1,0.00156,0.00089855,0.00089855,0.00089855
286,265.509,0.00152,1,1,0.00156,0.000897313,0.000897313,0.000897313
287,266.363,0.00062,1,1,0.00156,0.000896075,0.000896075,0.000896075
288,267.242,7e-05,1,1,0.00169,0.000894838,0.000894838,0.000894838
289,268.09,4e-05,1,1,0.00169,0.0008936,0.0008936,0.0008936
290,268.935,0.00028,1,1,0.00169,0.000892363,0.000892363,0.000892363
291,270.962,0.00147,1,1,0.00169,0.000891125,0.000891125,0.000891125
292,271.954,0.00018,1,1,0.00198,0.000889888,0.000889888,0.000889888
293,272.851,0.00645,1,1,0.00198,0.00088865,0.00088865,0.00088865
294,273.717,0.00058,1,1,0.00198,0.000887413,0.000887413,0.000887413
295,275.11,6e-05,1,1,0.00198,0.000886175,0.000886175,0.000886175
296,275.999,0.00034,1,1,0.00249,0.000884938,0.000884938,0.000884938
297,276.845,0.0009,1,1,0.00249,0.0008837,0.0008837,0.0008837
298,277.721,3e-05,1,1,0.00249,0.000882463,0.000882463,0.000882463
299,278.578,6e-05,1,1,0.00249,0.000881225,0.000881225,0.000881225
300,279.442,0.00013,1,1,0.0028,0.000879988,0.000879988,0.000879988
301,280.279,0.00154,1,1,0.0028,0.00087875,0.00087875,0.00087875
302,281.113,0.00027,1,1,0.0028,0.000877513,0.000877513,0.000877513
303,281.941,0.00116,1,1,0.0028,0.000876275,0.000876275,0.000876275
304,282.815,0.00227,1,1,0.00332,0.000875038,0.000875038,0.000875038
305,283.664,4e-05,1,1,0.00332,0.0008738,0.0008738,0.0008738
306,284.53,6e-05,1,1,0.00332,0.000872563,0.000872563,0.000872563
307,285.373,0.00278,1,1,0.00332,0.000871325,0.000871325,0.000871325
308,286.404,7e-05,1,1,0.0028,0.000870088,0.000870088,0.000870088
309,287.254,0.0001,1,1,0.0028,0.00086885,0.00086885,0.00086885
310,288.101,0.00638,1,1,0.0028,0.000867613,0.000867613,0.000867613
311,288.956,0.00068,1,1,0.0028,0.000866375,0.000866375,0.000866375
312,289.854,0.00049,1,1,0.00325,0.000865138,0.000865138,0.000865138
313,290.688,0.00055,1,1,0.00325,0.0008639,0.0008639,0.0008639
314,291.524,0.00088,1,1,0.00325,0.000862662,0.000862662,0.000862662
315,292.346,0.00038,1,1,0.00325,0.000861425,0.000861425,0.000861425
316,293.217,4e-05,1,1,0.00346,0.000860188,0.000860188,0.000860188
317,294.047,9e-05,1,1,0.00346,0.00085895,0.00085895,0.00085895
318,294.902,0.00146,1,1,0.00346,0.000857713,0.000857713,0.000857713
319,295.756,0.00022,1,1,0.00346,0.000856475,0.000856475,0.000856475
320,296.64,8e-05,1,1,0.0042,0.000855238,0.000855238,0.000855238
321,297.477,0.00034,1,1,0.0042,0.000854,0.000854,0.000854
322,298.453,0.002,1,1,0.0042,0.000852763,0.000852763,0.000852763
323,299.302,5e-05,1,1,0.0042,0.000851525,0.000851525,0.000851525
324,300.173,0.00034,1,1,0.00354,0.000850287,0.000850287,0.000850287
325,301.013,0.00016,1,1,0.00354,0.00084905,0.00084905,0.00084905
326,301.867,0.0001,1,1,0.00354,0.000847813,0.000847813,0.000847813
327,302.703,7e-05,1,1,0.00354,0.000846575,0.000846575,0.000846575
328,304.283,3e-05,1,1,0.00305,0.000845338,0.000845338,0.000845338
329,305.124,0.00024,1,1,0.00305,0.0008441,0.0008441,0.0008441
330,305.958,5e-05,1,1,0.00305,0.000842863,0.000842863,0.000842863
331,306.796,0.00058,1,1,0.00305,0.000841625,0.000841625,0.000841625
332,307.676,7e-05,1,1,0.00223,0.000840388,0.000840388,0.000840388
333,308.523,0.00232,1,1,0.00223,0.00083915,0.00083915,0.00083915
334,309.367,0.01924,1,1,0.00223,0.000837913,0.000837913,0.000837913
335,310.204,4e-05,1,1,0.00223,0.000836675,0.000836675,0.000836675
336,311.108,4e-05,1,1,0.0022,0.000835438,0.000835438,0.000835438
337,311.956,0.0008,1,1,0.0022,0.0008342,0.0008342,0.0008342
338,312.814,0.00011,1,1,0.0022,0.000832963,0.000832963,0.000832963
339,313.666,9e-05,1,1,0.0022,0.000831725,0.000831725,0.000831725
340,314.537,3e-05,1,1,0.00234,0.000830488,0.000830488,0.000830488
341,315.384,0.00019,1,1,0.00234,0.00082925,0.00082925,0.00082925
342,316.232,0.00304,1,1,0.00234,0.000828013,0.000828013,0.000828013
343,317.059,0.0008,1,1,0.00234,0.000826775,0.000826775,0.000826775
344,317.947,5e-05,1,1,0.00223,0.000825538,0.000825538,0.000825538
345,318.784,0.0001,1,1,0.00223,0.0008243,0.0008243,0.0008243
346,319.618,0.00054,1,1,0.00223,0.000823063,0.000823063,0.000823063
347,320.467,0.00086,1,1,0.00223,0.000821825,0.000821825,0.000821825
348,321.344,0.00012,1,1,0.00165,0.000820587,0.000820587,0.000820587
349,322.17,0.001,1,1,0.00165,0.00081935,0.00081935,0.00081935
350,323.001,7e-05,1,1,0.00165,0.000818113,0.000818113,0.000818113
351,323.862,0.00283,1,1,0.00165,0.000816875,0.000816875,0.000816875
352,324.74,0.00069,1,1,0.00221,0.000815638,0.000815638,0.000815638
353,325.581,3e-05,1,1,0.00221,0.0008144,0.0008144,0.0008144
354,326.426,4e-05,1,1,0.00221,0.000813163,0.000813163,0.000813163
355,327.26,0.00303,1,1,0.00221,0.000811925,0.000811925,0.000811925
356,328.147,0.00011,1,1,0.00194,0.000810688,0.000810688,0.000810688
357,328.973,0.00021,1,1,0.00194,0.00080945,0.00080945,0.00080945
358,329.803,9e-05,1,1,0.00194,0.000808212,0.000808212,0.000808212
359,330.659,6e-05,1,1,0.00194,0.000806975,0.000806975,0.000806975
