epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
39,68.048,0.26687,0.18182,0.63636,5.17499,0.00074007,0.00074007,0.00074007
40,69.5378,0.31802,0.18182,0.63636,5.25997,0.000739309,0.000739309,0.000739309
41,71.027,0.21672,0.18182,0.63636,5.25997,0.000738548,0.000738548,0.000738548
42,72.5978,0.58883,0.18182,0.63636,5.51495,0.000737786,0.000737786,0.000737786
43,74.3135,0.31117,0.18182,0.63636,5.72775,0.000737025,0.000737025,0.000737025
44,75.8684,0.67207,0.18182,0.63636,5.73633,0.000736264,0.000736264,0.000736264
45,77.4386,0.17521,0.18182,0.63636,5.73633,0.000735502,0.000735502,0.000735502
46,78.9262,0.27343,0.18182,0.63636,5.8348,0.000734741,0.000734741,0.000734741
47,80.4518,0.21035,0.18182,0.63636,6.05587,0.00073398,0.00073398,0.00073398
48,81.9918,0.15864,0.18182,0.54545,6.12461,0.000733218,0.000733218,0.000733218
49,84.6301,0.20183,0.18182,0.54545,6.12461,0.000732457,0.000732457,0.000732457
50,86.0878,0.18018,0.18182,0.54545,6.23076,0.000731696,0.000731696,0.000731696
51,87.5629,0.19403,0.18182,0.45455,6.4058,0.000730935,0.000730935,0.000730935
52,89.1745,0.15024,0.18182,0.45455,6.67651,0.000730173,0.000730173,0.000730173
53,90.8133,0.19957,0.18182,0.45455,6.67651,0.000729412,0.000729412,0.000729412
54,92.8676,0.07698,0.18182,0.54545,6.83472,0.000728651,0.000728651,0.000728651
55,94.5971,0.10028,0.18182,0.54545,6.9604,0.000727889,0.000727889,0.000727889
56,96.0907,0.11577,0.18182,0.54545,7.06399,0.000727128,0.000727128,0.000727128
57,97.5056,0.32767,0.18182,0.54545,7.06399,0.000726367,0.000726367,0.000726367
58,99.1755,0.09505,0.18182,0.54545,7.214,0.000725605,0.000725605,0.000725605
59,100.752,0.18881,0.18182,0.54545,7.36388,0.000724844,0.000724844,0.000724844
60,102.291,0.07728,0.18182,0.54545,7.29907,0.000724083,0.000724083,0.000724083
61,103.879,0.11025,0.18182,0.54545,7.29907,0.000723321,0.000723321,0.000723321
62,105.395,0.08528,0.18182,0.54545,7.3281,0.00072256,0.00072256,0.00072256
63,107.126,0.1584,0.18182,0.54545,7.36259,0.000721799,0.000721799,0.000721799
64,109.634,0.07802,0.18182,0.54545,7.54607,0.000721037,0.000721037,0.000721037
65,112.185,0.01904,0.18182,0.54545,7.54607,0.000720276,0.000720276,0.000720276
66,114.662,0.12475,0.18182,0.54545,7.52219,0.000719515,0.000719515,0.000719515
67,117.478,0.14421,0.18182,0.54545,7.70345,0.000718754,0.000718754,0.000718754
68,119.055,0.28698,0.18182,0.54545,7.70759,0.000717992,0.000717992,0.000717992
69,120.817,0.03346,0.18182,0.54545,7.70759,0.000717231,0.000717231,0.000717231
70,122.548,0.02894,0.18182,0.54545,7.81463,0.00071647,0.00071647,0.00071647
71,124.511,0.09741,0.18182,0.54545,7.87733,0.000715708,0.000715708,0.000715708
72,126.101,0.11524,0.18182,0.54545,7.95915,0.000714947,0.000714947,0.000714947
73,127.61,0.07751,0.18182,0.54545,7.95915,0.000714186,0.000714186,0.000714186
74,129.102,0.07899,0.18182,0.54545,8.18706,0.000713424,0.000713424,0.000713424
75,130.736,0.32786,0.18182,0.54545,8.39457,0.000712663,0.000712663,0.000712663
76,132.259,0.10647,0.18182,0.54545,8.4371,0.000711902,0.000711902,0.000711902
77,133.864,0.29099,0.18182,0.54545,8.4371,0.00071114,0.00071114,0.00071114
78,135.547,0.13267,0.18182,0.54545,8.57221,0.000710379,0.000710379,0.000710379
79,137.068,0.48053,0.18182,0.54545,8.51804,0.000709618,0.000709618,0.000709618
80,138.755,0.06698,0.18182,0.45455,8.60086,0.000708857,0.000708857,0.000708857
81,140.449,0.22552,0.18182,0.45455,8.60086,0.000708095,0.000708095,0.000708095
82,141.92,0.30588,0.18182,0.54545,8.44505,0.000707334,0.000707334,0.000707334
83,143.441,0.06637,0.18182,0.45455,8.26038,0.000706573,0.000706573,0.000706573
84,145.128,0.19488,0.18182,0.54545,8.23994,0.000705811,0.000705811,0.000705811
85,146.643,0.16106,0.18182,0.54545,8.23994,0.00070505,0.00070505,0.00070505
86,148.203,0.08665,0.18182,0.63636,8.12948,0.000704289,0.000704289,0.000704289
87,150.777,0.15158,0.18182,0.63636,8.0551,0.000703527,0.000703527,0.000703527
88,152.381,0.11015,0.18182,0.54545,7.89761,0.000702766,0.000702766,0.000702766
89,153.843,0.04547,0.18182,0.54545,7.89762,0.000702005,0.000702005,0.000702005
90,155.38,0.15633,0.18182,0.45455,8.05797,0.000701243,0.000701243,0.000701243
91,157.1,0.1856,0.18182,0.45455,8.09867,0.000700482,0.000700482,0.000700482
92,158.619,0.45327,0.18182,0.45455,8.24123,0.000699721,0.000699721,0.000699721
93,160.118,0.10775,0.18182,0.45455,8.24123,0.000698959,0.000698959,0.000698959
94,161.707,0.15647,0.18182,0.45455,8.12371,0.000698198,0.000698198,0.000698198
95,163.403,0.12739,0.18182,0.45455,8.17986,0.000697437,0.000697437,0.000697437
96,164.966,0.06667,0.18182,0.45455,8.14891,0.000696676,0.000696676,0.000696676
97,166.571,0.08326,0.18182,0.45455,8.14891,0.000695914,0.000695914,0.000695914
98,169.563,0.0395,0.18182,0.45455,8.16814,0.000695153,0.000695153,0.000695153
99,171.509,0.05511,0.18182,0.45455,8.30727,0.000694392,0.000694392,0.000694392
100,173.136,0.01987,0.18182,0.54545,8.22594,0.00069363,0.00069363,0.00069363
101,174.728,0.05863,0.18182,0.54545,8.22594,0.000692869,0.000692869,0.000692869
102,176.587,0.12158,0.18182,0.63636,8.13987,0.000692108,0.000692108,0.000692108
103,178.232,0.29066,0.18182,0.72727,8.22396,0.000691346,0.000691346,0.000691346
104,179.797,0.17534,0.18182,0.72727,8.42015,0.000690585,0.000690585,0.000690585
105,181.428,0.56501,0.18182,0.72727,8.42015,0.000689824,0.000689824,0.000689824
106,183.976,0.03741,0.18182,0.63636,8.41745,0.000689062,0.000689062,0.000689062
107,185.789,0.24213,0.18182,0.72727,8.18161,0.000688301,0.000688301,0.000688301
108,187.38,0.03976,0.18182,0.63636,8.17064,0.00068754,0.00068754,0.00068754
109,189.224,0.04001,0.18182,0.63636,8.17064,0.000686779,0.000686779,0.000686779
110,191.04,0.09633,0.18182,0.63636,8.09692,0.000686017,0.000686017,0.000686017
111,192.625,0.08205,0.18182,0.63636,8.05141,0.000685256,0.000685256,0.000685256
112,194.352,0.0223,0.18182,0.63636,7.94179,0.000684495,0.000684495,0.000684495
113,196.066,0.03435,0.18182,0.63636,7.94179,0.000683733,0.000683733,0.000683733
114,197.877,0.06174,0.18182,0.63636,8.15133,0.000682972,0.000682972,0.000682972
115,199.436,0.02465,0.18182,0.63636,8.09348,0.000682211,0.000682211,0.000682211
116,201.013,0.14099,0.18182,0.63636,8.02974,0.000681449,0.000681449,0.000681449
117,202.532,0.04715,0.18182,0.63636,8.02974,0.000680688,0.000680688,0.000680688
118,204.769,0.08803,0.18182,0.72727,7.97295,0.000679927,0.000679927,0.000679927
119,206.37,0.03758,0.18182,0.72727,7.99307,0.000679165,0.000679165,0.000679165
120,207.948,0.29898,0.18182,0.63636,7.8197,0.000678404,0.000678404,0.000678404
121,209.708,0.03959,0.18182,0.63636,7.8197,0.000677643,0.000677643,0.000677643
122,211.216,0.40866,0.18182,0.63636,7.57977,0.000676881,0.000676881,0.000676881
123,212.838,0.02761,0.18182,0.63636,7.63722,0.00067612,0.00067612,0.00067612
124,214.482,0.025,0.18182,0.81818,7.63305,0.000675359,0.000675359,0.000675359
125,215.964,0.04894,0.18182,0.81818,7.63305,0.000674598,0.000674598,0.000674598
126,218.611,0.18235,0.18182,0.63636,7.69269,0.000673836,0.000673836,0.000673836
127,220.608,0.06169,0.18182,0.63636,7.67838,0.000673075,0.000673075,0.000673075
128,222.489,0.53663,0.18182,0.63636,7.84851,0.000672314,0.000672314,0.000672314
129,224.079,0.06212,0.18182,0.63636,7.84851,0.000671552,0.000671552,0.000671552
130,225.609,0.03125,0.18182,0.63636,7.73331,0.000670791,0.000670791,0.000670791
131,227.389,0.50654,0.18182,0.63636,7.72966,0.00067003,0.00067003,0.00067003
132,228.973,0.19415,0.18182,0.54545,7.85978,0.000669268,0.000669268,0.000669268
133,230.528,0.08814,0.18182,0.54545,7.85978,0.000668507,0.000668507,0.000668507
134,232.174,0.02913,0.18182,0.54545,7.75245,0.000667746,0.000667746,0.000667746
135,233.706,0.07803,0.18182,0.63636,7.7415,0.000666984,0.000666984,0.000666984
136,235.275,0.0205,0.18182,0.72727,7.76148,0.000666223,0.000666223,0.000666223
137,237.008,0.18001,0.18182,0.72727,7.76148,0.000665462,0.000665462,0.000665462
138,238.51,0.12518,0.18182,0.45455,7.66292,0.000664701,0.000664701,0.000664701
139,240.121,0.07242,0.18182,0.45455,7.69351,0.000663939,0.000663939,0.000663939
140,241.614,0.45872,0.18182,0.63636,7.67973,0.000663178,0.000663178,0.000663178
141,243.073,0.03478,0.18182,0.63636,7.67973,0.000662417,0.000662417,0.000662417
142,244.834,0.09702,0.18182,0.63636,7.89175,0.000661655,0.000661655,0.000661655
143,246.398,0.20569,0.18182,0.63636,7.92147,0.000660894,0.000660894,0.000660894
144,250.873,0.32888,0.18182,0.72727,7.83651,0.000660133,0.000660133,0.000660133
145,252.38,0.08887,0.18182,0.72727,7.83651,0.000659371,0.000659371,0.000659371
146,253.909,0.0791,0.18182,0.72727,7.80041,0.00065861,0.00065861,0.00065861
147,255.485,0.01404,0.18182,0.63636,8.06633,0.000657849,0.000657849,0.000657849
148,258.771,0.08,0.18182,0.54545,8.05494,0.000657087,0.000657087,0.000657087
149,260.459,0.04072,0.18182,0.54545,8.05494,0.000656326,0.000656326,0.000656326
150,261.933,0.08587,0.18182,0.63636,8.00346,0.000655565,0.000655565,0.000655565
151,263.398,0.10369,0.18182,0.54545,8.19644,0.000654804,0.000654804,0.000654804
152,264.816,0.26967,0.18182,0.54545,8.53554,0.000654042,0.000654042,0.000654042
153,266.869,0.13556,0.18182,0.54545,8.53554,0.000653281,0.000653281,0.000653281
154,268.387,0.05874,0.18182,0.54545,8.5511,0.00065252,0.00065252,0.00065252
155,270.119,0.01361,0.18182,0.54545,8.46551,0.000651758,0.000651758,0.000651758
156,271.698,0.00828,0.18182,0.54545,8.71251,0.000650997,0.000650997,0.000650997
157,273.188,0.08582,0.18182,0.54545,8.71251,0.000650236,0.000650236,0.000650236
158,274.813,0.03482,0.18182,0.54545,8.89082,0.000649474,0.000649474,0.000649474
159,276.442,0.02947,0.18182,0.45455,8.84708,0.000648713,0.000648713,0.000648713
160,277.983,0.08524,0.18182,0.54545,9.08142,0.000647952,0.000647952,0.000647952
161,279.559,0.02349,0.18182,0.54545,9.08142,0.00064719,0.00064719,0.00064719
162,281.807,0.05385,0.18182,0.54545,9.10459,0.000646429,0.000646429,0.000646429
163,284.812,0.03441,0.18182,0.54545,9.03115,0.000645668,0.000645668,0.000645668
164,286.361,0.02765,0.18182,0.54545,9.11564,0.000644906,0.000644906,0.000644906
165,288.057,0.01883,0.18182,0.54545,9.11565,0.000644145,0.000644145,0.000644145
166,289.582,0.01039,0.18182,0.54545,9.06257,0.000643384,0.000643384,0.000643384
167,291.417,0.01185,0.18182,0.54545,9.04682,0.000642623,0.000642623,0.000642623
168,293.165,0.04655,0.18182,0.36364,9.33632,0.000641861,0.000641861,0.000641861
169,294.554,0.01291,0.18182,0.36364,9.33632,0.0006411,0.0006411,0.0006411
170,296.106,0.11367,0.18182,0.36364,9.4004,0.000640339,0.000640339,0.000640339
171,297.884,0.10075,0.18182,0.36364,9.59114,0.000639577,0.000639577,0.000639577
172,299.336,0.0536,0.18182,0.36364,9.57034,0.000638816,0.000638816,0.000638816
173,301.324,0.3676,0.18182,0.36364,9.57034,0.000638055,0.000638055,0.000638055
174,312.743,0.13423,0.18182,0.36364,9.65866,0.000637293,0.000637293,0.000637293
175,316.028,0.12343,0.18182,0.45455,9.5766,0.000636532,0.000636532,0.000636532
176,320.246,0.10847,0.18182,0.54545,9.36418,0.000635771,0.000635771,0.000635771
177,322.295,0.00243,0.18182,0.54545,9.36418,0.000635009,0.000635009,0.000635009
178,323.982,0.02828,0.18182,0.63636,9.19911,0.000634248,0.000634248,0.000634248
179,325.875,0.01558,0.18182,0.54545,9.1262,0.000633487,0.000633487,0.000633487
180,327.33,0.01522,0.18182,0.54545,9.10243,0.000632726,0.000632726,0.000632726
181,329.029,0.02581,0.18182,0.54545,9.10243,0.000631964,0.000631964,0.000631964
182,330.441,0.0411,0.18182,0.63636,9.25279,0.000631203,0.000631203,0.000631203
183,331.982,0.20724,0.18182,0.63636,9.2958,0.000630442,0.000630442,0.000630442
184,333.773,0.11512,0.18182,0.72727,9.572,0.00062968,0.00062968,0.00062968
185,335.421,0.0279,0.18182,0.72727,9.57199,0.000628919,0.000628919,0.000628919
186,337.016,0.00605,0.18182,0.63636,9.71411,0.000628158,0.000628158,0.000628158
187,338.458,0.04441,0.18182,0.63636,9.55805,0.000627396,0.000627396,0.000627396
188,340.431,0.01202,0.18182,0.63636,9.51865,0.000626635,0.000626635,0.000626635
189,342.045,0.0202,0.18182,0.63636,9.51865,0.000625874,0.000625874,0.000625874
190,343.577,0.02536,0.18182,0.54545,9.62419,0.000625112,0.000625112,0.000625112
191,345.183,0.06512,0.18182,0.63636,9.72354,0.000624351,0.000624351,0.000624351
192,347.117,0.11672,0.18182,0.63636,9.69956,0.00062359,0.00062359,0.00062359
193,348.65,0.01412,0.18182,0.63636,9.69956,0.000622828,0.000622828,0.000622828
194,351.409,0.21306,0.18182,0.63636,9.94755,0.000622067,0.000622067,0.000622067
195,353.163,0.07846,0.18182,0.63636,9.90346,0.000621306,0.000621306,0.000621306
196,355.002,0.11825,0.18182,0.54545,10.0873,0.000620545,0.000620545,0.000620545
197,356.526,0.08964,0.18182,0.54545,10.0873,0.000619783,0.000619783,0.000619783
198,358.152,0.03055,0.18182,0.54545,10.2301,0.000619022,0.000619022,0.000619022
199,359.677,0.01029,0.18182,0.54545,10.2275,0.000618261,0.000618261,0.000618261
200,361.356,0.19279,0.18182,0.45455,10.2794,0.000617499,0.000617499,0.000617499
201,362.836,0.01145,0.18182,0.45455,10.2794,0.000616738,0.000616738,0.000616738
202,364.196,0.00166,0.18182,0.45455,10.432,0.000615977,0.000615977,0.000615977
203,365.882,0.02494,0.18182,0.45455,10.3032,0.000615215,0.000615215,0.000615215
204,367.438,0.02267,0.18182,0.45455,10.6434,0.000614454,0.000614454,0.000614454
205,368.949,0.01105,0.18182,0.45455,10.6434,0.000613693,0.000613693,0.000613693
206,370.445,0.00744,0.18182,0.45455,10.7553,0.000612931,0.000612931,0.000612931
207,371.986,0.00492,0.18182,0.45455,10.6544,0.00061217,0.00061217,0.00061217
208,373.555,0.01298,0.18182,0.54545,10.7641,0.000611409,0.000611409,0.000611409
209,375.406,0.00296,0.18182,0.54545,10.7641,0.000610648,0.000610648,0.000610648
210,377.443,0.0013,0.18182,0.54545,10.7456,0.000609886,0.000609886,0.000609886
211,379.128,0.01108,0.18182,0.54545,10.6804,0.000609125,0.000609125,0.000609125
212,380.648,0.01872,0.18182,0.54545,10.9151,0.000608364,0.000608364,0.000608364
213,382.503,0.02291,0.18182,0.54545,10.9151,0.000607602,0.000607602,0.000607602
214,385.264,0.06647,0.18182,0.54545,10.7381,0.000606841,0.000606841,0.000606841
215,386.779,0.17924,0.18182,0.45455,10.7804,0.00060608,0.00060608,0.00060608
216,388.359,0.14399,0.18182,0.45455,10.861,0.000605318,0.000605318,0.000605318
217,389.895,0.04005,0.18182,0.45455,10.861,0.000604557,0.000604557,0.000604557
218,391.751,0.38342,0.18182,0.45455,10.9054,0.000603796,0.000603796,0.000603796
219,393.227,0.01071,0.18182,0.45455,10.9548,0.000603034,0.000603034,0.000603034
220,394.727,0.04706,0.18182,0.45455,10.9033,0.000602273,0.000602273,0.000602273
221,396.316,0.06264,0.18182,0.45455,10.9033,0.000601512,0.000601512,0.000601512
222,397.705,0.04614,0.18182,0.54545,10.849,0.00060075,0.00060075,0.00060075
223,399.303,0.01649,0.18182,0.54545,10.7667,0.000599989,0.000599989,0.000599989
224,400.82,0.02686,0.18182,0.45455,10.8724,0.000599228,0.000599228,0.000599228
225,402.372,0.00385,0.18182,0.45455,10.8724,0.000598467,0.000598467,0.000598467
